Symbol|Security Name|Market Category|Financial Status|Round Lot Size|ETF
VBNK|VersaBank - Common Shares|Q|N|100|N
VBTX|Veritex Holdings, Inc. - Common Stock|G|N|100|N
VC|Visteon Corporation - Common Stock|Q|N|100|N
VCEL|Vericel Corporation - Common Stock|G|N|100|N
VCIC|Vine Hill Capital Investment Corp. - Class A Ordinary Shares|G|N|100|N
VCICU|Vine Hill Capital Investment Corp. - Unit|G|N|100|N
VCICW|Vine Hill Capital Investment Corp. - Warrant|G|N|100|N
VCIG|VCI Global Limited - Ordinary Share|S|N|100|N
VCIT|Vanguard Intermediate-Term Corporate Bond ETF|G|N|100|Y
VCLT|Vanguard Long-Term Corporate Bond ETF|G|N|100|Y
VCRB|Vanguard Core Bond ETF|G|N|100|Y
VCSH|Vanguard Short-Term Corporate Bond ETF|G|N|100|Y
VCTR|Victory Capital Holdings, Inc. - Common Stock|Q|N|100|N
VCYT|Veracyte, Inc. - Common Stock|G|N|100|N
VECO|Veeco Instruments Inc. - Common Stock|Q|N|100|N
VEEA|Veea Inc. - Common Stock|G|N|100|N
VEEAW|Veea Inc. - Warrant|S|N|100|N
VEEE|Twin Vee PowerCats Co. - Common Stock|S|N|100|N
VEON|VEON Ltd. - American Depositary Shares|S|N|100|N
VERA|Vera Therapeutics, Inc. - Class A Common Stock|G|N|100|N
VERB|Verb Technology Company, Inc. - Common Stock|S|N|100|N
VERI|Veritone, Inc. - Common Stock|G|N|100|N
VERO|Venus Concept Inc.  - Common Stock|S|N|100|N
VERU|Veru Inc. - Common Stock|S|D|100|N
VERV|Verve Therapeutics, Inc. - Common Stock|Q|N|100|N
VERX|Vertex, Inc. - Class A Common Stock|G|N|100|N
VFF|Village Farms International, Inc. - Common Shares|S|N|100|N
VFLO|VictoryShares Free Cash Flow ETF|G|N|100|Y
VFS|VinFast Auto Ltd. - Ordinary Shares|Q|N|100|N
VFSWW|VinFast Auto Ltd. - Warrant|S|N|100|N
VGAS|Verde Clean Fuels, Inc. - Class A Common Stock|S|N|100|N
VGASW|Verde Clean Fuels, Inc. - Warrant|S|N|100|N
VGIT|Vanguard Intermediate-Term Treasury ETF|G|N|100|Y
VGLT|Vanguard Long-Term Treasury ETF|G|N|100|Y
VGSH|Vanguard Short-Term Treasury ETF|G|N|100|Y
VGSR|Vert Global Sustainable Real Estate ETF|G|N|100|Y
VGUS|Vanguard Ultra-Short Treasury ETF|G|N|100|Y
VIASP|Via Renewables, Inc. - 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock|Q|N|100|N
VIAV|Viavi Solutions Inc. - Common Stock|Q|N|100|N
VICR|Vicor Corporation - Common Stock|Q|N|100|N
VIGI|Vanguard International Dividend Appreciation ETF|G|N|100|Y
VIGL|Vigil Neuroscience, Inc. - Common Stock|Q|N|100|N
